X,Y,crime_id,report_number,address,offense_description,offense_category,state_offense_code,arrest_charge,charge_description,incident_timestamp,incident_time,day_of_week,hour_of_day,year,scout_car_area,precinct,block_id,neighborhood,council_district,zip_code,longitude,latitude,ibr_date,oid
-83.04970882,42.41893682,3520990,2007110051,Moenart St & E McNichols Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/11 13:00:00+00,0.375,6,9,2020,1108,11,2.61635E+14,Davison,3,48212,-83.04970882,42.41893682,2021/05/21 09:38:49+00,70758
-82.91342639,42.41699865,3521011,2007110079,Frankfort Ave & Hillcrest St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/11 11:00:00+00,0.291666667,6,7,2020,505,5,2.61635E+14,Cornerstone Village,4,48236,-82.91342639,42.41699865,2020/07/13 10:42:52+00,70763
-83.07138836,42.34789414,3521100,2007110127,Supremes Dr & Temptations Ln,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/11 08:00:00+00,0.166666667,6,4,2020,308,3,2.61635E+14,Jeffries,6,48201,-83.07138836,42.34789414,2020/07/13 10:42:52+00,70773
-83.23941085,42.44376359,3521117,2007110186,8 Mile Rd & Evergreen Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/02 05:00:00+00,0.041666667,4,1,2020,802,8,2.61635E+14,O'Hair Park,1,48219,-83.23941085,42.44376359,2020/07/13 10:42:52+00,70776
-82.98918996,42.44573354,3521323,2007120049,Alcoy St & Bringard Dr,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/12 08:22:00+00,0.181944444,7,4,2020,901,9,2.61635E+14,Conner Creek,3,48205,-82.98918996,42.44573354,2020/07/13 10:42:52+00,70801
-83.16872554,42.38825644,3521435,2007120164,Schoolcraft St & Meyers Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/10 17:00:00+00,0.541666667,5,13,2020,203,2,2.61635E+14,Grand River-I96,7,48227,-83.16872554,42.38825644,2020/07/13 10:42:52+00,70825
-83.21081208,42.37237849,3521447,2007120177,Abington Ave & Plymouth Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/12 04:00:00+00,0,7,0,2020,605,6,2.61635E+14,Plymouth-I96,7,48227,-83.21081208,42.37237849,2020/07/16 16:11:06+00,70828
-83.21420658,42.40843524,3521479,2007120206,Puritan St & Oakfield St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/11 01:00:00+00,0.875,5,21,2020,812,8,2.61635E+14,Crary/St Marys,1,48235,-83.21420658,42.40843524,2020/07/13 10:42:52+00,70831
-83.12236853,42.37226587,3521543,2007120277,W Chicago St & Holmur St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/12 07:00:00+00,0.125,7,3,2020,1004,10,2.61635E+14,Nardin Park,7,48204,-83.12236853,42.37226587,2020/07/13 10:42:52+00,70840
-83.07410936,42.33506823,3521548,2007120281,Spruce St & Rosa Parks Blvd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/12 22:00:00+00,0.75,7,18,2020,310,3,2.61635E+14,North Corktown,6,48216,-83.07410936,42.33506823,2020/07/13 10:42:52+00,70841
-83.14346986,42.33441377,3521697,2007130061,McGraw St & Lumley St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/13 07:00:00+00,0.125,1,3,2020,401,4,2.61635E+14,Claytown,6,48210,-83.14346986,42.33441377,2020/07/16 16:11:06+00,70865
-82.98237686,42.40646118,3521842,2007130213,Longview St & Annsbury Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/13 06:00:00+00,0.083333333,1,2,2020,910,9,2.61635E+14,Wade,4,48213,-82.98237686,42.40646118,2020/07/16 16:11:06+00,70874
-83.2532707,42.40218533,3521949,2007130322,Keeler St & Chapel St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/14 04:30:00+00,0.020833333,2,0,2020,810,8,2.61635E+14,Brightmoor,1,48223,-83.2532707,42.40218533,2020/07/16 16:11:06+00,70889
-83.28515494,42.43601019,3522023,2007140042,Pembroke Ave & Grandview St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/14 11:00:00+00,0.291666667,2,7,2020,801,8,2.61635E+14,Five Points,1,48219,-83.28515494,42.43601019,2020/07/16 16:11:06+00,70897
-83.13516292,42.3311069,3522301,2007140295,Michigan Ave & 51st St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/15 02:46:00+00,0.948611111,2,22,2020,405,4,2.61635E+14,Claytown,6,48210,-83.13516292,42.3311069,2020/08/01 08:24:03+00,70938
-82.97559241,42.44246262,3522372,2007150018,Regent Dr & E State Fair St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/14 16:40:00+00,0.527777778,2,12,2020,902,9,2.61635E+14,Franklin,3,48205,-82.97559241,42.44246262,2020/07/22 14:09:56+00,70947
-83.13397497,42.38597011,3522397,2007150040,Petoskey Ave & W Buena Vista St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/15 08:00:00+00,0.166666667,3,4,2020,1002,10,2.61635E+14,Russell Woods,7,48238,-83.13397497,42.38597011,2020/07/16 16:11:06+00,70951
-83.17664223,42.39488043,3522466,2007150102,Snowden St & Lyndon St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/15 01:00:00+00,0.875,2,21,2020,203,2,2.61635E+14,Bethune Community,2,48227,-83.17664223,42.39488043,2020/09/25 10:33:25+00,70962
-83.13448537,42.4064172,3522598,2007150242,Midland St & Fairfield St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/14 10:00:00+00,0.25,2,6,2020,1212,12,2.61635E+14,Pilgrim Village,2,48238,-83.13448537,42.4064172,2020/07/17 16:51:15+00,70976
-83.04410103,42.40933946,3522648,2007150297,Talbot St & Alpena Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/16 01:00:00+00,0.875,3,21,2020,1111,11,2.61635E+14,Buffalo Charles,3,48212,-83.04410103,42.40933946,2020/07/22 14:09:56+00,70981
-83.24797303,42.3932402,3522863,2007160092,Lyndon St & Trinity St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/16 07:30:00+00,0.145833333,4,3,2020,602,6,2.61635E+14,Brightmoor,1,48223,-83.24797303,42.3932402,2020/07/16 16:11:06+00,71010
-82.9583225,42.41414677,3522868,2007160097,Wayburn St & Haverhill St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/16 10:00:00+00,0.25,4,6,2020,911,9,2.61635E+14,Outer Drive-Hayes,4,48224,-82.9583225,42.41414677,2020/07/16 16:11:06+00,71011
-83.15258156,42.42070609,3522961,2007160194,Roselawn St & Santa Clara St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/04 22:10:00+00,0.756944444,4,18,2020,1208,12,2.61635E+14,Bagley,2,48221,-83.15258156,42.42070609,2020/07/17 16:51:15+00,71016
-83.23742935,42.40067774,3523151,2007170008,Fenkell St & Evergreen Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/17 06:35:00+00,0.107638889,5,2,2020,810,8,2.61635E+14,Brightmoor,1,48223,-83.23742935,42.40067774,2020/08/01 08:24:03+00,71051
-83.21670116,42.415607,3523193,2007170066,W McNichols Rd & Archdale St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/16 23:00:00+00,0.791666667,4,19,2020,808,8,2.61635E+14,College Park,2,48235,-83.21670116,42.415607,2020/07/22 14:09:56+00,71056
-82.96093289,42.44375663,3523210,2007170085,Rossini Dr & Crusade St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/17 15:20:00+00,0.472222222,5,11,2020,903,9,2.61635E+14,Regent Park,3,48205,-82.96093289,42.44375663,2020/07/22 14:09:56+00,71058
-83.14504344,42.37820381,3523256,2007170133,Oakman Blvd & American St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/17 09:45:00+00,0.239583333,5,5,2020,1004,10,2.61635E+14,Oakman Blvd Community,7,48204,-83.14504344,42.37820381,2020/07/22 14:09:56+00,71064
-83.05105961,42.42795622,3523273,2007170155,Stockton St & Keystone St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/05 01:30:00+00,0.895833333,6,21,2020,1108,11,2.61635E+14,Krainz Woods,3,48234,-83.05105961,42.42795622,2020/07/22 14:09:56+00,71065
-83.23751126,42.40249435,3523279,2007170160,Keeler St & Evergreen Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/17 06:00:00+00,0.083333333,5,2,2020,810,8,2.61635E+14,Brightmoor,1,48223,-83.23751126,42.40249435,2020/07/22 14:09:56+00,71067
-82.97088263,42.44798629,3523434,2007170310,Collingham Dr & Mohican St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/17 01:30:00+00,0.895833333,4,21,2020,902,9,2.61635E+14,Mohican Regent,3,48205,-82.97088263,42.44798629,2020/10/01 15:56:58+00,71083
-83.04416869,42.44441704,3523558,2007180081,Amrad St & Mound Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/18 13:44:00+00,0.405555556,6,9,2020,1104,11,2.61635E+14,Farwell,3,48234,-83.04416869,42.44441704,2020/11/02 12:56:50+00,71103
-83.04416869,42.44441704,3523558,2007180081,Amrad St & Mound Rd,MOTOR VEHICLE THEFT,DAMAGE TO PROPERTY,2900,29000,DAMAGE TO PROPERTY,2020/07/18 13:44:00+00,0.405555556,6,9,2020,1104,11,2.61635E+14,Farwell,3,48234,-83.04416869,42.44441704,2020/11/02 12:56:50+00,71104
-82.99247944,42.41259848,3523663,2007180172,Gratiot Ave & Flanders St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/17 12:00:00+00,0.333333333,5,8,2020,909,9,2.61635E+14,Eden Gardens,4,48205,-82.99247944,42.41259848,2020/07/22 14:09:56+00,71118
-83.02990618,42.33342467,3523905,2007190043,Franklin St & Riopelle St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/19 07:00:00+00,0.125,7,3,2020,709,7,2.61635E+14,Rivertown,5,48207,-83.02990618,42.33342467,2020/07/22 14:09:56+00,71151
-83.13244569,42.39208903,3523959,2007190112,Pasadena St & Dexter Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/19 07:00:00+00,0.125,7,3,2020,1002,10,2.61635E+14,Oakman Blvd Community,2,48238,-83.13244569,42.39208903,2020/07/22 14:09:56+00,71158
-82.92779915,42.41902598,3523981,2007190139,Minerva St & Marseilles St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/19 06:30:00+00,0.104166667,7,2,2020,505,5,2.61635E+14,Cornerstone Village,4,48224,-82.92779915,42.41902598,2020/07/22 14:09:56+00,71160
-83.14141277,42.3697225,3523994,2007190147,Monica St & Grand River Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/19 10:00:00+00,0.25,7,6,2020,1004,10,2.61635E+14,Oakman Blvd Community,7,48204,-83.14141277,42.3697225,2020/07/22 14:09:56+00,71163
-83.28380349,42.43501912,3524036,2007190191,Winston St & Frisbee St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/19 08:00:00+00,0.166666667,7,4,2020,801,8,2.61635E+14,Five Points,1,48219,-83.28380349,42.43501912,2020/07/22 14:09:56+00,71172
-83.18946947,42.41427598,3524048,2007190206,Hubbell St & Grove St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/19 06:00:00+00,0.083333333,7,2,2020,201,2,2.61635E+14,Hubbell-Puritan,1,48235,-83.18946947,42.41427598,2020/07/22 14:09:56+00,71176
-83.06719363,42.40774072,3524376,2007200175,Maine St & Halleck St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/17 21:42:00+00,0.7375,5,17,2020,1110,11,2.61635E+14,Campau/Banglatown,3,48212,-83.06719363,42.40774072,2020/07/22 14:09:56+00,71232
-83.18033174,42.37171499,3524787,2007210189,Decatur St & Chadwick Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/21 01:00:00+00,0.875,1,21,2020,204,2,2.61635E+14,Paveway,7,48227,-83.18033174,42.37171498,2020/07/28 10:58:35+00,71285
-83.16872554,42.38825644,3524883,2007210294,Schoolcraft St & Meyers Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/22 02:50:00+00,0.951388889,2,22,2020,203,2,2.61635E+14,Northwest Community,7,48227,-83.16872554,42.38825644,2020/07/28 10:58:35+00,71292
-83.18704053,42.41157575,3525087,2007220088,Mark Twain St & Florence St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/22 13:30:00+00,0.395833333,3,9,2020,201,2,2.61635E+14,Hubbell-Puritan,1,48235,-83.18704053,42.41157575,2020/07/28 10:58:35+00,71319
-83.0895352,42.38327506,3525136,2007220145,3rd St & Longfellow St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/22 05:00:00+00,0.041666667,3,1,2020,1005,10,2.61635E+14,Boston Edison,5,48202,-83.0895352,42.38327506,2020/07/22 14:09:56+00,71324
-83.15247299,42.41887957,3525148,2007220158,Santa Maria St & Roselawn St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/22 12:30:00+00,0.354166667,3,8,2020,1208,12,2.61635E+14,Bagley,2,48221,-83.15247299,42.41887957,2020/07/28 10:58:35+00,71327
-83.16192206,42.3726691,3525480,2007230076,Griggs St & Cedarlawn St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/21 20:00:00+00,0.666666667,2,16,2020,208,2,2.61635E+14,Barton-McFarland,7,48204,-83.16192206,42.3726691,2020/07/28 10:58:35+00,71374
-83.19305653,42.41131816,3526377,2007250202,Robson St & Florence St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/25 14:47:00+00,0.449305556,6,10,2020,201,2,2.61635E+14,Hubbell-Puritan,1,48235,-83.19305653,42.41131816,2020/07/28 10:58:35+00,71486
-83.25829644,42.42912784,3526446,2007250273,W 7 Mile Rd & Lahser Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/25 23:30:00+00,0.8125,6,19,2020,801,8,2.61635E+14,Evergreen Lahser 7/8,1,48219,-83.25829643,42.42912784,2020/07/28 10:58:35+00,71496
-83.14309346,42.41894677,3526665,2007260135,Santa Rosa Dr & Santa Maria St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/26 04:00:00+00,0,7,0,2020,1208,12,2.61635E+14,Bagley,2,48221,-83.14309346,42.41894677,2020/07/28 10:58:35+00,71520
-83.28384,42.41919533,3526766,2007260235,Winston St & Bennett St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/26 07:30:00+00,0.145833333,7,3,2020,805,8,2.61635E+14,The Eye,1,48219,-83.28384,42.41919533,2020/07/28 10:58:35+00,71534
-83.20615209,42.37693648,3526918,2007270052,Capitol St & Mettetal St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/25 07:00:00+00,0.125,6,3,2020,605,6,2.61635E+14,Plymouth-I96,7,48227,-83.2061521,42.37693648,2020/07/28 10:58:35+00,71552
-82.93150807,42.36137539,3527008,2007270138,Ashland St & Harbor Island St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/26 05:00:00+00,0.041666667,7,1,2020,512,5,2.61635E+14,Jefferson Chalmers,4,48215,-82.93150807,42.36137539,2020/07/28 10:58:35+00,71560
-83.0614912,42.41552918,3526972,2007270099,E Davison St & Conant St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/27 01:53:00+00,0.911805556,7,21,2020,1110,11,2.61635E+14,North Campau,3,48212,-83.0614912,42.41552918,2020/07/28 10:58:35+00,71562
-83.2059321,42.41933651,3527364,2007280105,Mansfield St & W Outer Dr,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/28 10:30:00+00,0.270833333,2,6,2020,808,8,2.61635E+14,College Park,2,48235,-83.2059321,42.41933651,2020/08/01 08:24:03+00,71622
-83.063714,42.33145383,3527385,2007280139,Michigan Ave & Brooklyn St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/28 05:00:00+00,0.041666667,2,1,2020,310,3,2.61635E+14,Corktown,6,48226,-83.063714,42.33145383,2020/10/06 14:53:52+00,71626
-83.05272129,42.32960489,3527516,2007280261,1st St & W Lafayette Blvd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/27 06:00:00+00,0.083333333,1,2,2020,311,3,2.61635E+14,Downtown,6,48226,-83.05272128,42.32960489,2020/08/01 08:24:03+00,71641
-83.11319964,42.39630753,3527533,2007280279,Rosa Parks Blvd & W Davison St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/27 08:30:00+00,0.1875,1,4,2020,1003,10,2.61635E+14,Dexter-Linwood,5,48238,-83.11319964,42.39630752,2020/08/01 08:24:03+00,71644
-82.96088378,42.41423719,3527537,2007280287,Whitehill St & Bonita St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/26 04:00:00+00,0,7,0,2020,911,9,2.61635E+14,Outer Drive-Hayes,4,48224,-82.96088378,42.41423719,2020/08/01 08:24:03+00,71645
-83.14742512,42.40750071,3527553,2007280308,Tuller St & Pilgrim St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/14 06:30:00+00,0.104166667,2,2,2020,1211,12,2.61635E+14,Fitzgerald/Marygrove,2,48238,-83.14742512,42.40750071,2020/08/01 08:24:03+00,71647
-83.05272129,42.32960489,3527822,2007290125,1st St & W Lafayette Blvd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/27 06:00:00+00,0.083333333,1,2,2020,311,3,2.61635E+14,Downtown,6,48226,-83.05272128,42.32960489,2020/08/03 15:00:29+00,71681
-83.21420658,42.40843524,3527866,2007290180,Puritan St & Oakfield St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/22 06:00:00+00,0.083333333,3,2,2020,812,8,2.61635E+14,Crary/St Marys,1,48235,-83.21420658,42.40843524,2020/08/01 08:24:03+00,71689
-83.189376,42.35357334,3527882,2007290197,Lauder St & Belton St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/28 20:30:00+00,0.6875,2,16,2020,207,2,2.61635E+14,Fiskhorn,7,48228,-83.189376,42.35357333,2020/08/01 08:24:03+00,71693
-83.21977393,42.40831683,3528187,2007300081,Ashton Rd & Puritan St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/30 05:00:00+00,0.041666667,4,1,2020,811,8,2.61635E+14,North Rosedale Park,1,48223,-83.21977393,42.40831683,2020/08/01 08:24:03+00,71734
-83.27557796,42.43519346,3528193,2007300087,Frisbee St & Riverview St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/30 03:00:00+00,0.958333333,3,23,2020,801,8,2.61635E+14,Seven Mile-Rouge,1,48219,-83.27557796,42.43519346,2020/08/01 08:24:03+00,71737
-83.22355394,42.44069634,3528309,2007300211,Trojan St & Glastonbury Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/30 06:30:00+00,0.104166667,4,2,2020,803,8,2.61635E+14,O'Hair Park,1,48219,-83.22355394,42.44069634,2020/08/01 08:24:03+00,71749
-82.98307317,42.42693758,3528331,2007300229,E McNichols Rd & Seymour St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/29 23:15:00+00,0.802083333,3,19,2020,905,9,2.61635E+14,Franklin,4,48205,-82.98307317,42.42693758,2020/09/08 13:44:37+00,71753
-82.98307317,42.42693758,3528331,2007300229,E McNichols Rd & Seymour St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/29 23:15:00+00,0.802083333,3,19,2020,905,9,2.61635E+14,Franklin,3,48205,-82.98307317,42.42693758,2020/09/08 13:44:37+00,71754
-82.94520663,42.4066895,3528367,2007300262,E Outer Dr & Devonshire Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/30 22:30:00+00,0.770833333,4,18,2020,504,5,2.61635E+14,Morningside,4,48224,-82.94520663,42.4066895,2020/08/03 15:00:29+00,71759
-82.98292705,42.37719792,3528411,2007300317,Mack Ave & Lemay Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/28 21:00:00+00,0.708333333,2,17,2020,501,5,2.61635E+14,West End,4,48214,-82.98292705,42.37719792,2020/08/01 08:24:03+00,71764
-83.27970502,42.43779419,3528731,2007310203,Fargo St & Woodbine St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/31 17:30:00+00,0.5625,5,13,2020,801,8,2.61635E+14,Five Points,1,48219,-83.27970502,42.43779419,2021/02/09 14:52:52+00,71812
-82.99676566,42.35019332,3528962,2008010080,Seyburn St & E Jefferson Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/08/01 08:20:00+00,0.180555556,6,4,2020,711,7,2.61635E+14,Gold Coast,5,48214,-82.99676566,42.35019332,2020/08/03 15:00:29+00,71843
-83.1940486,42.36544341,3528996,2008010111,W Chicago St & Sussex,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/08/01 04:00:00+00,0,6,0,2020,207,2,2.61635E+14,Plymouth-Hubbell,7,48227,-83.1940486,42.3654434,2020/08/03 15:00:29+00,71851
-83.1676677,42.38828444,3529173,2008010292,Schoolcraft St & Manor,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/31 01:00:00+00,0.875,4,21,2020,203,2,2.61635E+14,Northwest Community,7,48238,-83.1676677,42.38828444,2020/08/04 11:57:28+00,71876
-83.18114958,42.39983421,3529334,2008020108,Lesure St & Chalfonte St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/08/02 04:30:00+00,0.020833333,7,0,2020,202,2,2.61635E+14,Bethune Community,2,48227,-83.18114958,42.39983421,2020/08/03 15:00:29+00,71910
-82.9851296,42.43492524,3529457,2008020228,Schoenherr St & E 7 Mile Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/08/02 22:00:00+00,0.75,7,18,2020,902,9,2.61635E+14,Pulaski,3,48205,-82.9851296,42.43492524,2020/08/05 10:15:01+00,71928
-83.23954772,42.35567978,3529559,2008030012,Stout St & Van Buren Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/08/02 22:00:00+00,0.75,7,18,2020,609,6,2.61635E+14,Warrendale,7,48228,-83.23954772,42.35567978,2020/08/20 16:52:43+00,71939
-83.24571215,42.35738815,3529590,2008030062,Burt Rd & Joy Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/08/03 09:40:00+00,0.236111111,1,5,2020,606,6,2.61635E+14,Warrendale,7,48228,-83.24571215,42.35738815,2020/08/03 15:00:29+00,71943
-83.01252318,42.39146426,3529686,2008030156,Harper Ave & Rohns St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/08/02 00:30:00+00,0.854166667,6,20,2020,701,7,2.61635E+14,Airport Sub,3,48213,-83.01252318,42.39146425,2020/08/04 11:57:28+00,71958
-83.08167287,42.43292125,3529763,2008030234,E 7 Mile Rd & Saint Aubin St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/08/03 06:45:00+00,0.114583333,1,2,2020,1102,11,2.61635E+14,Nolan,3,48234,-83.08167287,42.43292125,2020/08/04 11:57:28+00,71968
-83.01928869,42.37998799,3529771,2008030245,Townsend St & E Palmer St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/26 14:00:00+00,0.416666667,7,10,2020,705,7,2.61635E+14,Gratiot Town/Ketterring,5,48213,-83.01928869,42.37998799,2020/08/04 11:57:28+00,71969
-83.20486471,42.34832211,3529850,2008030325,Mettetal St & Diversey,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/08/03 03:00:00+00,0.958333333,7,23,2020,611,6,2.61635E+14,Warren Ave Community,7,48228,-83.20486471,42.34832211,2020/08/05 10:15:01+00,71977
-83.05493516,42.43587684,3529976,2008040081,Emery St & Lamont St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/08/04 09:30:00+00,0.229166667,2,5,2020,1103,11,2.61635E+14,Farwell,3,48234,-83.05493516,42.43587684,2020/08/05 10:15:01+00,71998
